"Exporter","Importer","Year","App.","Taxon","Class","Order","Family","Genus","Origin","Importer.reported.quantity","Exporter.reported.quantity","Term","Unit","Purpose","Source","id","importer_country","importer_iso3","importer_code","importer_lat","importer_long","exporter_country","exporter_iso3","exporter_code","exporter_lat","exporter_long"
"NL","US",2008,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",NA,1,"carvings","","Q","O",5584,"United States","USA",840,38,-97,"Netherlands","NLD",528,52.5,5.75
"NL","CH",2008,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",2,NA,"ivory carvings","","T","O",5398,"Switzerland","CHE",756,47,8,"Netherlands","NLD",528,52.5,5.75
"NL","US",2004,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",1,NA,"ivory carvings","","T","U",4572,"United States","USA",840,38,-97,"Netherlands","NLD",528,52.5,5.75
"NL","US",2004,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",NA,1,"garments","","T","O",4567,"United States","USA",840,38,-97,"Netherlands","NLD",528,52.5,5.75
"NL","MC",1998,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",1,NA,"ivory carvings","","T","O",2649,"Monaco","MCO",492,43.7333,7.4,"Netherlands","NLD",528,52.5,5.75
"NL","CH",2010,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",NA,1,"carvings","","T","O",5991,"Switzerland","CHE",756,47,8,"Netherlands","NLD",528,52.5,5.75
"NL","US",1992,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",1,NA,"ivory carvings","","T","I",1360,"United States","USA",840,38,-97,"Netherlands","NLD",528,52.5,5.75
"NL","SG",2014,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",1,NA,"carvings","","E","O",7751,"Singapore","SGP",702,1.3667,103.8,"Netherlands","NLD",528,52.5,5.75
"NL","RU",2010,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"RU",NA,53,"carvings","","Q","O",6146,"Russia","RUS",643,60,100,"Netherlands","NLD",528,52.5,5.75
"NL","GB",1981,"II","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",46,NA,"ivory carvings","","T","",171,"United Kingdom","GBR",826,54,-2,"Netherlands","NLD",528,52.5,5.75
"NL","US",2005,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",NA,4.88,"ivory carvings","kg","T","O",4811,"United States","USA",840,38,-97,"Netherlands","NLD",528,52.5,5.75
"NL","SG",2002,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",NA,1,"ivory carvings","","T","O",3891,"Singapore","SGP",702,1.3667,103.8,"Netherlands","NLD",528,52.5,5.75
"NL","RU",2012,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"",NA,14,"carvings","","T","O",6892,"Russia","RUS",643,60,100,"Netherlands","NLD",528,52.5,5.75
"NL","CH",1995,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",1,NA,"ivory carvings","sets","P","W",1827,"Switzerland","CHE",756,47,8,"Netherlands","NLD",528,52.5,5.75
"NL","CH",2005,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",1,3,"ivory carvings","","T","O",4630,"Switzerland","CHE",756,47,8,"Netherlands","NLD",528,52.5,5.75
"NL","US",2002,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",1,NA,"ivory pieces","","P","O",3978,"United States","USA",840,38,-97,"Netherlands","NLD",528,52.5,5.75
"NL","CH",2013,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",NA,1,"carvings","","P","O",7111,"Switzerland","CHE",756,47,8,"Netherlands","NLD",528,52.5,5.75
"NL","HK",2005,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",19,13,"ivory carvings","","T","O",4689,"Hong Kong","HKG",344,22.25,114.1667,"Netherlands","NLD",528,52.5,5.75
"NL","US",2012,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",1,NA,"ivory carvings","","T","O",7009,"United States","USA",840,38,-97,"Netherlands","NLD",528,52.5,5.75
"NL","JP",2011,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",NA,52,"carvings","kg","T","O",6438,"Japan","JPN",392,36,138,"Netherlands","NLD",528,52.5,5.75
"NL","DK",1980,"II","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",1,NA,"tusks","kg","","",69,"Denmark","DNK",208,56,10,"Netherlands","NLD",528,52.5,5.75
"NL","TW",2010,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",NA,1,"carvings","","T","O",6174,"Taiwan, Province of China","TWN",158,23.5,121,"Netherlands","NLD",528,52.5,5.75
"NL","US",1997,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"GB",52,NA,"ivory carvings","","T","O",2442,"United States","USA",840,38,-97,"Netherlands","NLD",528,52.5,5.75
"NL","SG",2000,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"",1,NA,"ivory carvings","","P","U",3299,"Singapore","SGP",702,1.3667,103.8,"Netherlands","NLD",528,52.5,5.75
"NL","US",2003,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",1,14,"ivory carvings","","T","O",4265,"United States","USA",840,38,-97,"Netherlands","NLD",528,52.5,5.75
"NL","CH",1999,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",2,NA,"ivory carvings","","T","O",2848,"Switzerland","CHE",756,47,8,"Netherlands","NLD",528,52.5,5.75
"NL","TR",2013,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",NA,2,"carvings","","T","O",7366,"Turkey","TUR",792,39,35,"Netherlands","NLD",528,52.5,5.75
"NL","CA",2013,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"",3,NA,"ivory carvings","","P","O",7074,"Canada","CAN",124,60,-95,"Netherlands","NLD",528,52.5,5.75
"NL","RU",1999,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",NA,3,"carvings","","E","O",2975,"Russia","RUS",643,60,100,"Netherlands","NLD",528,52.5,5.75
"NL","US",2004,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",1,NA,"ivory carvings","","P","U",4569,"United States","USA",840,38,-97,"Netherlands","NLD",528,52.5,5.75
"NL","US",1980,"II","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",1,NA,"ivory carvings","","P","",114,"United States","USA",840,38,-97,"Netherlands","NLD",528,52.5,5.75
"NL","RU",2013,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",NA,1,"carvings","","T","O",7350,"Russia","RUS",643,60,100,"Netherlands","NLD",528,52.5,5.75
"NL","NZ",1996,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",NA,1,"ivory carvings","","T","O",2076,"New Zealand","NZL",554,-41,174,"Netherlands","NLD",528,52.5,5.75
"NL","US",2001,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",NA,1,"ivory carvings","","P","O",3696,"United States","USA",840,38,-97,"Netherlands","NLD",528,52.5,5.75
"NL","US",2012,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",1,NA,"leather products (small)","","E","O",7010,"United States","USA",840,38,-97,"Netherlands","NLD",528,52.5,5.75
"NL","JP",1995,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",2,NA,"carvings","","T","O",1856,"Japan","JPN",392,36,138,"Netherlands","NLD",528,52.5,5.75
"NL","PF",2000,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",NA,1,"ivory carvings","","T","O",3290,"French Polynesia","PYF",258,-15,-140,"Netherlands","NLD",528,52.5,5.75
"NL","JP",2013,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",NA,1,"carvings","","P","O",7285,"Japan","JPN",392,36,138,"Netherlands","NLD",528,52.5,5.75
"NL","JP",2008,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",1,1,"carvings","","Q","O",5487,"Japan","JPN",392,36,138,"Netherlands","NLD",528,52.5,5.75
"NL","JP",1992,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",NA,119,"ivory carvings","","T","O",1271,"Japan","JPN",392,36,138,"Netherlands","NLD",528,52.5,5.75
"NL","LB",2004,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",NA,2,"ivory carvings","","T","O",4465,"Lebanon","LBN",422,33.8333,35.8333,"Netherlands","NLD",528,52.5,5.75
"NL","US",1999,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",NA,15,"carvings","","T","O",3080,"United States","USA",840,38,-97,"Netherlands","NLD",528,52.5,5.75
"NL","US",2015,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",NA,11,"ivory carvings","","P","O",8102,"United States","USA",840,38,-97,"Netherlands","NLD",528,52.5,5.75
"NL","US",1996,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",57,NA,"ivory carvings","","T","O",2155,"United States","USA",840,38,-97,"Netherlands","NLD",528,52.5,5.75
"NL","US",1999,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",1,NA,"tusks","","P","O",3085,"United States","USA",840,38,-97,"Netherlands","NLD",528,52.5,5.75
"NL","AU",2003,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",NA,1,"ivory carvings","","P","O",4009,"Australia","AUS",36,-27,133,"Netherlands","NLD",528,52.5,5.75
"NL","US",1993,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",6,8,"ivory carvings","","T","O",1522,"United States","USA",840,38,-97,"Netherlands","NLD",528,52.5,5.75
"NL","CN",2006,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",NA,1,"ivory carvings","","T","O",4877,"China","CHN",156,35,105,"Netherlands","NLD",528,52.5,5.75
"NL","US",2015,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",35,2,"ivory carvings","","Q","O",8103,"United States","USA",840,38,-97,"Netherlands","NLD",528,52.5,5.75
"NL","JP",1999,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",NA,3,"carvings","","P","O",2930,"Japan","JPN",392,36,138,"Netherlands","NLD",528,52.5,5.75
"NL","SG",2000,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",NA,1,"ivory carvings","","T","O",3298,"Singapore","SGP",702,1.3667,103.8,"Netherlands","NLD",528,52.5,5.75
"NL","CN",2015,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",NA,6,"ivory carvings","","T","O",7911,"China","CHN",156,35,105,"Netherlands","NLD",528,52.5,5.75
"NL","CH",1995,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",NA,16,"ivory carvings","","T","O",1828,"Switzerland","CHE",756,47,8,"Netherlands","NLD",528,52.5,5.75
"NL","CH",2010,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",1,NA,"ivory carvings","","P","O",5992,"Switzerland","CHE",756,47,8,"Netherlands","NLD",528,52.5,5.75
"NL","JP",2000,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",NA,30,"ivory carvings","","Q","O",3274,"Japan","JPN",392,36,138,"Netherlands","NLD",528,52.5,5.75
"NL","RU",2014,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",NA,3,"ivory carvings","","E","O",7741,"Russia","RUS",643,60,100,"Netherlands","NLD",528,52.5,5.75
"NL","NO",2015,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",NA,36,"ivory carvings","","P","O",8019,"Norway","NOR",578,62,10,"Netherlands","NLD",528,52.5,5.75
"NL","US",2013,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",3,NA,"ivory carvings","","T","O",7444,"United States","USA",840,38,-97,"Netherlands","NLD",528,52.5,5.75
"NL","AU",2003,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",NA,1,"ivory carvings","","T","O",4010,"Australia","AUS",36,-27,133,"Netherlands","NLD",528,52.5,5.75
"NL","SG",2010,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",2,NA,"ivory pieces","","Q","O",6161,"Singapore","SGP",702,1.3667,103.8,"Netherlands","NLD",528,52.5,5.75
"NL","CH",1996,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",NA,14,"ivory carvings","","T","O",2003,"Switzerland","CHE",756,47,8,"Netherlands","NLD",528,52.5,5.75
"NL","MC",1999,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",NA,1,"carvings","","T","O",2945,"Monaco","MCO",492,43.7333,7.4,"Netherlands","NLD",528,52.5,5.75
"NL","CH",2004,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",NA,1,"ivory carvings","","L","O",4347,"Switzerland","CHE",756,47,8,"Netherlands","NLD",528,52.5,5.75
"NL","HK",2011,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",NA,11,"carvings","","T","O",6402,"Hong Kong","HKG",344,22.25,114.1667,"Netherlands","NLD",528,52.5,5.75
"NL","HK",2010,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",41,NA,"ivory carvings","","T","O",6085,"Hong Kong","HKG",344,22.25,114.1667,"Netherlands","NLD",528,52.5,5.75
"NL","AE",2000,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",NA,1,"ivory carvings","","T","O",3115,"United Arab Emirates","ARE",784,24,54,"Netherlands","NLD",528,52.5,5.75
"NL","SG",2010,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",NA,2,"carvings","","Q","O",6160,"Singapore","SGP",702,1.3667,103.8,"Netherlands","NLD",528,52.5,5.75
"NL","SG",1996,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",NA,5,"ivory carvings","","T","O",2081,"Singapore","SGP",702,1.3667,103.8,"Netherlands","NLD",528,52.5,5.75
"NL","US",1995,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",1,NA,"ivory carvings","","T","I",1932,"United States","USA",840,38,-97,"Netherlands","NLD",528,52.5,5.75
"NL","MC",2013,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",1,NA,"carvings","","P","O",7300,"Monaco","MCO",492,43.7333,7.4,"Netherlands","NLD",528,52.5,5.75
"NL","CH",2009,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",NA,0.5,"carvings","kg","T","O",5696,"Switzerland","CHE",756,47,8,"Netherlands","NLD",528,52.5,5.75
"NL","US",2013,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",1,NA,"teeth","","P","W",7445,"United States","USA",840,38,-97,"Netherlands","NLD",528,52.5,5.75
"NL","US",2010,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",8,NA,"ivory carvings","","T","O",6243,"United States","USA",840,38,-97,"Netherlands","NLD",528,52.5,5.75
"NL","MC",2013,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",NA,1,"carvings","","T","O",7301,"Monaco","MCO",492,43.7333,7.4,"Netherlands","NLD",528,52.5,5.75
"NL","CH",1997,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",NA,17,"ivory carvings","","T","O",2229,"Switzerland","CHE",756,47,8,"Netherlands","NLD",528,52.5,5.75
"NL","JP",1999,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"",35,NA,"ivory carvings","","T","O",2931,"Japan","JPN",392,36,138,"Netherlands","NLD",528,52.5,5.75
"NL","ID",2005,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",NA,1,"ivory pieces","","T","O",4693,"Indonesia","IDN",360,-5,120,"Netherlands","NLD",528,52.5,5.75
"NL","MX",2008,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",2,NA,"ivory carvings","","T","O",5501,"Mexico","MEX",484,23,-102,"Netherlands","NLD",528,52.5,5.75
"NL","US",2007,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",NA,7,"carvings","","P","O",5332,"United States","USA",840,38,-97,"Netherlands","NLD",528,52.5,5.75
"NL","SG",2013,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",1,NA,"ivory pieces","","P","O",7361,"Singapore","SGP",702,1.3667,103.8,"Netherlands","NLD",528,52.5,5.75
"NL","JP",2006,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",NA,2,"ivory carvings","","T","O",4950,"Japan","JPN",392,36,138,"Netherlands","NLD",528,52.5,5.75
"NL","CH",2005,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",2,NA,"ivory carvings","sets","T","O",4629,"Switzerland","CHE",756,47,8,"Netherlands","NLD",528,52.5,5.75
"NL","HK",2007,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",3,NA,"ivory carvings","","T","O",5195,"Hong Kong","HKG",344,22.25,114.1667,"Netherlands","NLD",528,52.5,5.75
"NL","SG",2013,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",NA,1,"carvings","","T","O",7360,"Singapore","SGP",702,1.3667,103.8,"Netherlands","NLD",528,52.5,5.75
"NL","US",2008,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",1,NA,"skin pieces","","P","O",5588,"United States","USA",840,38,-97,"Netherlands","NLD",528,52.5,5.75
"NL","CH",2009,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",1,NA,"ivory carvings","","P","O",5698,"Switzerland","CHE",756,47,8,"Netherlands","NLD",528,52.5,5.75
"NL","US",2000,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",1,NA,"ivory carvings","","E","W",3388,"United States","USA",840,38,-97,"Netherlands","NLD",528,52.5,5.75
"NL","US",2000,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",1,NA,"ivory carvings","","P","W",3390,"United States","USA",840,38,-97,"Netherlands","NLD",528,52.5,5.75
"NL","CH",2001,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",4,4,"ivory carvings","","T","O",3483,"Switzerland","CHE",756,47,8,"Netherlands","NLD",528,52.5,5.75
"NL","ID",2009,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",NA,1,"carvings","","Q","O",5772,"Indonesia","IDN",360,-5,120,"Netherlands","NLD",528,52.5,5.75
"NL","US",1999,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",1,NA,"ivory carvings","","","W",3084,"United States","USA",840,38,-97,"Netherlands","NLD",528,52.5,5.75
"NL","US",2010,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",1,NA,"tusks","","P","O",6244,"United States","USA",840,38,-97,"Netherlands","NLD",528,52.5,5.75
"NL","JP",1993,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",NA,2,"ivory carvings","","T","O",1453,"Japan","JPN",392,36,138,"Netherlands","NLD",528,52.5,5.75
"NL","US",2000,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",13,17,"ivory carvings","","T","O",3391,"United States","USA",840,38,-97,"Netherlands","NLD",528,52.5,5.75
"NL","GB",1984,"II","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"",2,NA,"ivory carvings","","","",356,"United Kingdom","GBR",826,54,-2,"Netherlands","NLD",528,52.5,5.75
"NL","US",2000,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",6,1,"ivory carvings","","P","O",3389,"United States","USA",840,38,-97,"Netherlands","NLD",528,52.5,5.75
"NL","US",2015,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",11,NA,"ivory carvings","","P","I",8101,"United States","USA",840,38,-97,"Netherlands","NLD",528,52.5,5.75
"NL","US",2007,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",4,NA,"ivory carvings","","P","U",5334,"United States","USA",840,38,-97,"Netherlands","NLD",528,52.5,5.75
"NL","SG",2014,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",NA,1,"ivory carvings","","T","O",7753,"Singapore","SGP",702,1.3667,103.8,"Netherlands","NLD",528,52.5,5.75
"NL","US",1995,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",NA,42,"ivory carvings","","T","O",1933,"United States","USA",840,38,-97,"Netherlands","NLD",528,52.5,5.75
"NL","US",2007,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",NA,1,"carvings","","T","O",5333,"United States","USA",840,38,-97,"Netherlands","NLD",528,52.5,5.75
"NL","US",2010,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",NA,8,"carvings","","T","O",6242,"United States","USA",840,38,-97,"Netherlands","NLD",528,52.5,5.75
"NL","US",2006,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",NA,10,"ivory carvings","","T","O",5049,"United States","USA",840,38,-97,"Netherlands","NLD",528,52.5,5.75
"NL","US",1999,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",NA,4,"carvings","","P","O",3079,"United States","USA",840,38,-97,"Netherlands","NLD",528,52.5,5.75
"NL","US",2000,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",NA,2,"ivory carvings","","E","O",3387,"United States","USA",840,38,-97,"Netherlands","NLD",528,52.5,5.75
"NL","TW",2006,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",NA,1,"ivory carvings","","P","U",4987,"Taiwan, Province of China","TWN",158,23.5,121,"Netherlands","NLD",528,52.5,5.75
"NL","HK",2006,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",1,NA,"ivory carvings","","P","O",4921,"Hong Kong","HKG",344,22.25,114.1667,"Netherlands","NLD",528,52.5,5.75
"NO","GB",2009,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",NA,5,"ivory carvings","","T","O",5759,"United Kingdom","GBR",826,54,-2,"Norway","NOR",578,62,10
"NO","GB",1996,"I","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",NA,1,"ivory carvings","","T","O",2036,"United Kingdom","GBR",826,54,-2,"Norway","NOR",578,62,10
"NO","GB",1985,"II","Elephantidae spp.","Mammalia","Proboscidea","Elephantidae",NA,"XX",4,5,"ivory carvings","","T","",432,"United Kingdom","GBR",826,54,-2,"Norway","NOR",578,62,10
